   Elapsed time	      I	     II	    III	    aVR	    aVL	    aVF	     V1	     V2	     V3	     V4	     V5	     V6
          8.312	  0.117	  0.382	  0.265	 -0.249	 -0.074	  0.324	  0.163	  0.126	  0.166	 -0.062	 -0.330	  0.058
          8.314	  0.118	  0.369	  0.251	 -0.244	 -0.066	  0.309	  0.167	  0.129	  0.163	 -0.061	 -0.329	  0.059
          8.316	  0.100	  0.357	  0.259	 -0.229	 -0.081	  0.309	  0.178	  0.133	  0.172	 -0.050	 -0.321	  0.066
          8.318	  0.114	  0.362	  0.249	 -0.238	 -0.068	  0.306	  0.179	  0.136	  0.176	 -0.045	 -0.314	  0.072
          8.320	  0.121	  0.364	  0.243	 -0.243	 -0.061	  0.304	  0.183	  0.144	  0.183	 -0.036	 -0.294	  0.081
          8.322	  0.106	  0.361	  0.257	 -0.234	 -0.075	  0.309	  0.175	  0.131	  0.177	 -0.036	 -0.291	  0.077
          8.324	  0.114	  0.379	  0.265	 -0.246	 -0.074	  0.322	  0.174	  0.136	  0.178	 -0.040	 -0.287	  0.076
          8.326	  0.097	  0.369	  0.273	 -0.234	 -0.087	  0.321	  0.168	  0.124	  0.165	 -0.054	 -0.302	  0.068
          8.328	  0.106	  0.374	  0.268	 -0.240	 -0.081	  0.322	  0.159	  0.117	  0.158	 -0.067	 -0.322	  0.061
          8.330	  0.112	  0.378	  0.266	 -0.245	 -0.076	  0.322	  0.158	  0.117	  0.160	 -0.067	 -0.327	  0.059
          8.332	  0.107	  0.370	  0.262	 -0.239	 -0.078	  0.317	  0.163	  0.113	  0.156	 -0.070	 -0.332	  0.053
          8.334	  0.102	  0.363	  0.261	 -0.233	 -0.079	  0.312	  0.167	  0.112	  0.159	 -0.064	 -0.330	  0.057
          8.336	  0.106	  0.358	  0.253	 -0.233	 -0.073	  0.306	  0.171	  0.124	  0.171	 -0.049	 -0.315	  0.064
          8.338	  0.104	  0.361	  0.258	 -0.233	 -0.077	  0.309	  0.180	  0.124	  0.171	 -0.048	 -0.314	  0.065
          8.340	  0.105	  0.356	  0.253	 -0.231	 -0.073	  0.304	  0.177	  0.126	  0.170	 -0.045	 -0.310	  0.074
          8.342	  0.111	  0.358	  0.248	 -0.235	 -0.069	  0.304	  0.170	  0.124	  0.167	 -0.048	 -0.306	  0.080
          8.344	  0.106	  0.365	  0.259	 -0.235	 -0.076	  0.312	  0.163	  0.115	  0.161	 -0.054	 -0.312	  0.075
          8.346	  0.093	  0.370	  0.278	 -0.232	 -0.092	  0.324	  0.159	  0.109	  0.157	 -0.061	 -0.316	  0.072
          8.348	  0.112	  0.387	  0.275	 -0.249	 -0.082	  0.331	  0.155	  0.103	  0.152	 -0.064	 -0.317	  0.072
          8.350	  0.088	  0.372	  0.283	 -0.231	 -0.097	  0.328	  0.157	  0.098	  0.143	 -0.074	 -0.330	  0.065
          8.352	  0.104	  0.388	  0.283	 -0.246	 -0.089	  0.336	  0.154	  0.099	  0.145	 -0.073	 -0.331	  0.068
          8.354	  0.093	  0.376	  0.282	 -0.234	 -0.095	  0.329	  0.161	  0.099	  0.147	 -0.068	 -0.323	  0.070
          8.356	  0.112	  0.371	  0.259	 -0.242	 -0.073	  0.315	  0.163	  0.103	  0.152	 -0.059	 -0.316	  0.079
          8.358	  0.102	  0.368	  0.266	 -0.235	 -0.082	  0.317	  0.169	  0.107	  0.154	 -0.052	 -0.307	  0.080
          8.360	  0.083	  0.356	  0.274	 -0.220	 -0.096	  0.315	  0.178	  0.108	  0.157	 -0.045	 -0.298	  0.082
          8.362	  0.090	  0.357	  0.268	 -0.224	 -0.089	  0.314	  0.166	  0.098	  0.148	 -0.053	 -0.299	  0.072
          8.364	  0.093	  0.374	  0.281	 -0.234	 -0.093	  0.328	  0.171	  0.100	  0.147	 -0.054	 -0.298	  0.071
          8.366	  0.090	  0.379	  0.288	 -0.234	 -0.099	  0.334	  0.157	  0.087	  0.140	 -0.065	 -0.306	  0.067
          8.368	  0.110	  0.387	  0.277	 -0.249	 -0.083	  0.333	  0.155	  0.079	  0.132	 -0.075	 -0.315	  0.066
          8.370	  0.090	  0.393	  0.302	 -0.241	 -0.105	  0.347	  0.151	  0.076	  0.127	 -0.082	 -0.325	  0.071
          8.372	  0.087	  0.375	  0.288	 -0.232	 -0.101	  0.332	  0.155	  0.081	  0.129	 -0.081	 -0.331	  0.069
          8.374	  0.085	  0.372	  0.287	 -0.229	 -0.102	  0.330	  0.162	  0.080	  0.130	 -0.081	 -0.331	  0.065
          8.376	  0.093	  0.373	  0.280	 -0.234	 -0.093	  0.327	  0.165	  0.085	  0.133	 -0.072	 -0.321	  0.068
          8.378	  0.092	  0.374	  0.282	 -0.234	 -0.095	  0.328	  0.167	  0.086	  0.135	 -0.067	 -0.317	  0.067
          8.380	  0.089	  0.364	  0.275	 -0.228	 -0.093	  0.320	  0.176	  0.091	  0.141	 -0.056	 -0.307	  0.070
          8.382	  0.097	  0.367	  0.271	 -0.233	 -0.086	  0.319	  0.157	  0.078	  0.130	 -0.065	 -0.310	  0.069
          8.384	  0.088	  0.371	  0.283	 -0.231	 -0.097	  0.328	  0.159	  0.070	  0.122	 -0.070	 -0.308	  0.072
          8.386	  0.094	  0.374	  0.281	 -0.234	 -0.093	  0.328	  0.158	  0.071	  0.120	 -0.074	 -0.311	  0.072
          8.388	  0.098	  0.378	  0.280	 -0.238	 -0.091	  0.329	  0.150	  0.064	  0.115	 -0.081	 -0.317	  0.074
          8.390	  0.084	  0.377	  0.293	 -0.231	 -0.104	  0.335	  0.147	  0.062	  0.114	 -0.084	 -0.322	  0.068
          8.392	  0.092	  0.378	  0.285	 -0.235	 -0.096	  0.332	  0.148	  0.065	  0.117	 -0.086	 -0.334	  0.067
          8.394	  0.088	  0.371	  0.282	 -0.231	 -0.097	  0.327	  0.157	  0.061	  0.114	 -0.083	 -0.335	  0.065
          8.396	  0.095	  0.364	  0.269	 -0.230	 -0.087	  0.318	  0.159	  0.060	  0.114	 -0.081	 -0.333	  0.067
          8.398	  0.093	  0.366	  0.273	 -0.231	 -0.089	  0.320	  0.159	  0.068	  0.110	 -0.084	 -0.331	  0.068
          8.400	  0.086	  0.362	  0.277	 -0.224	 -0.096	  0.320	  0.169	  0.071	  0.114	 -0.080	 -0.326	  0.075
          8.402	  0.087	  0.361	  0.275	 -0.225	 -0.094	  0.318	  0.159	  0.066	  0.115	 -0.084	 -0.331	  0.073
          8.404	  0.089	  0.365	  0.276	 -0.228	 -0.093	  0.321	  0.154	  0.064	  0.113	 -0.083	 -0.323	  0.073
          8.406	  0.072	  0.356	  0.284	 -0.214	 -0.106	  0.321	  0.154	  0.048	  0.102	 -0.088	 -0.326	  0.070
          8.408	  0.092	  0.375	  0.282	 -0.234	 -0.095	  0.329	  0.149	  0.052	  0.102	 -0.087	 -0.320	  0.071
          8.410	  0.087	  0.380	  0.292	 -0.234	 -0.102	  0.337	  0.142	  0.046	  0.100	 -0.090	 -0.322	  0.070
          8.412	  0.076	  0.369	  0.293	 -0.223	 -0.108	  0.332	  0.137	  0.044	  0.093	 -0.096	 -0.324	  0.069
          8.414	  0.088	  0.372	  0.284	 -0.231	 -0.098	  0.328	  0.153	  0.044	  0.095	 -0.093	 -0.324	  0.070
          8.416	  0.086	  0.366	  0.280	 -0.227	 -0.097	  0.323	  0.150	  0.049	  0.100	 -0.087	 -0.320	  0.071
          8.418	  0.071	  0.352	  0.281	 -0.212	 -0.105	  0.318	  0.158	  0.048	  0.102	 -0.087	 -0.320	  0.071
          8.420	  0.079	  0.354	  0.276	 -0.216	 -0.099	  0.316	  0.156	  0.053	  0.103	 -0.087	 -0.321	  0.076
          8.422	  0.079	  0.364	  0.285	 -0.222	 -0.103	  0.325	  0.154	  0.051	  0.102	 -0.088	 -0.324	  0.081
          8.424	  0.085	  0.368	  0.283	 -0.227	 -0.099	  0.326	  0.147	  0.047	  0.100	 -0.090	 -0.318	  0.074
          8.426	  0.084	  0.374	  0.290	 -0.230	 -0.102	  0.332	  0.139	  0.039	  0.095	 -0.094	 -0.322	  0.075
          8.428	  0.084	  0.373	  0.289	 -0.229	 -0.102	  0.331	  0.136	  0.037	  0.093	 -0.099	 -0.331	  0.069
          8.430	  0.088	  0.384	  0.295	 -0.236	 -0.103	  0.340	  0.142	  0.035	  0.089	 -0.102	 -0.330	  0.069
          8.432	  0.074	  0.370	  0.297	 -0.223	 -0.112	  0.334	  0.142	  0.036	  0.090	 -0.106	 -0.333	  0.070
          8.434	  0.087	  0.372	  0.284	 -0.230	 -0.099	  0.328	  0.145	  0.041	  0.094	 -0.102	 -0.331	  0.070
          8.436	  0.081	  0.361	  0.281	 -0.221	 -0.100	  0.322	  0.158	  0.046	  0.096	 -0.099	 -0.334	  0.075
          8.438	  0.087	  0.365	  0.279	 -0.227	 -0.096	  0.323	  0.166	  0.052	  0.101	 -0.093	 -0.337	  0.078
          8.440	  0.083	  0.359	  0.276	 -0.221	 -0.098	  0.318	  0.160	  0.052	  0.104	 -0.090	 -0.329	  0.080
          8.442	  0.086	  0.360	  0.274	 -0.224	 -0.094	  0.318	  0.155	  0.049	  0.102	 -0.092	 -0.329	  0.079
          8.444	  0.090	  0.380	  0.289	 -0.235	 -0.100	  0.335	  0.153	  0.049	  0.101	 -0.093	 -0.328	  0.076
          8.446	  0.088	  0.384	  0.295	 -0.236	 -0.103	  0.340	  0.148	  0.037	  0.091	 -0.100	 -0.330	  0.072
          8.448	  0.077	  0.370	  0.293	 -0.224	 -0.107	  0.332	  0.141	  0.029	  0.083	 -0.105	 -0.332	  0.069
          8.450	  0.087	  0.386	  0.299	 -0.237	 -0.106	  0.344	  0.140	  0.025	  0.082	 -0.102	 -0.330	  0.070
          8.452	  0.078	  0.375	  0.298	 -0.227	 -0.110	  0.336	  0.138	  0.030	  0.082	 -0.103	 -0.328	  0.071
          8.454	  0.066	  0.362	  0.296	 -0.213	 -0.116	  0.330	  0.148	  0.035	  0.086	 -0.101	 -0.324	  0.073
          8.456	  0.073	  0.354	  0.280	 -0.214	 -0.103	  0.318	  0.146	  0.036	  0.085	 -0.101	 -0.322	  0.075
          8.458	  0.068	  0.348	  0.280	 -0.208	 -0.106	  0.314	  0.153	  0.035	  0.086	 -0.101	 -0.323	  0.077
          8.460	  0.076	  0.349	  0.273	 -0.213	 -0.098	  0.311	  0.150	  0.043	  0.095	 -0.091	 -0.316	  0.083
          8.462	  0.078	  0.354	  0.277	 -0.216	 -0.099	  0.316	  0.159	  0.043	  0.097	 -0.085	 -0.313	  0.081
          8.464	  0.080	  0.361	  0.281	 -0.221	 -0.101	  0.321	  0.147	  0.030	  0.091	 -0.091	 -0.318	  0.076
          8.466	  0.074	  0.359	  0.285	 -0.216	 -0.105	  0.322	  0.137	  0.018	  0.078	 -0.108	 -0.329	  0.068
          8.468	  0.068	  0.369	  0.300	 -0.219	 -0.116	  0.336	  0.133	  0.021	  0.074	 -0.114	 -0.331	  0.070
          8.470	  0.084	  0.382	  0.298	 -0.233	 -0.107	  0.340	  0.129	  0.018	  0.072	 -0.117	 -0.333	  0.071
          8.472	  0.065	  0.370	  0.305	 -0.217	 -0.120	  0.338	  0.134	  0.018	  0.071	 -0.119	 -0.336	  0.071
          8.474	  0.081	  0.366	  0.286	 -0.224	 -0.103	  0.327	  0.135	  0.024	  0.079	 -0.112	 -0.331	  0.078
          8.476	  0.066	  0.366	  0.300	 -0.216	 -0.117	  0.334	  0.153	  0.037	  0.087	 -0.104	 -0.331	  0.086
          8.478	  0.074	  0.365	  0.291	 -0.220	 -0.108	  0.329	  0.151	  0.034	  0.084	 -0.105	 -0.333	  0.085
          8.480	  0.072	  0.359	  0.288	 -0.215	 -0.108	  0.324	  0.161	  0.042	  0.093	 -0.100	 -0.325	  0.090
          8.482	  0.081	  0.369	  0.288	 -0.225	 -0.103	  0.329	  0.160	  0.039	  0.093	 -0.099	 -0.323	  0.087
          8.484	  0.079	  0.375	  0.297	 -0.228	 -0.109	  0.337	  0.145	  0.035	  0.091	 -0.099	 -0.321	  0.078
          8.486	  0.075	  0.382	  0.307	 -0.229	 -0.116	  0.345	  0.146	  0.040	  0.094	 -0.096	 -0.317	  0.077
          8.488	  0.077	  0.382	  0.304	 -0.230	 -0.114	  0.344	  0.134	  0.029	  0.087	 -0.103	 -0.329	  0.078
          8.490	  0.081	  0.395	  0.314	 -0.238	 -0.117	  0.354	  0.120	  0.021	  0.085	 -0.107	 -0.325	  0.081
          8.492	  0.090	  0.416	  0.326	 -0.254	 -0.118	  0.371	  0.131	  0.028	  0.089	 -0.098	 -0.316	  0.090
          8.494	  0.099	  0.425	  0.328	 -0.262	 -0.115	  0.377	  0.146	  0.037	  0.105	 -0.080	 -0.297	  0.105
          8.496	  0.097	  0.436	  0.339	 -0.267	 -0.121	  0.388	  0.158	  0.050	  0.115	 -0.067	 -0.287	  0.120
          8.498	  0.099	  0.451	  0.352	 -0.275	 -0.127	  0.402	  0.178	  0.066	  0.134	 -0.049	 -0.277	  0.131
          8.500	  0.081	  0.449	  0.368	 -0.265	 -0.144	  0.408	  0.188	  0.074	  0.149	 -0.038	 -0.269	  0.136
          8.502	  0.090	  0.456	  0.365	 -0.273	 -0.138	  0.410	  0.180	  0.059	  0.141	 -0.042	 -0.273	  0.134
          8.504	  0.089	  0.467	  0.378	 -0.278	 -0.144	  0.422	  0.184	  0.059	  0.144	 -0.037	 -0.270	  0.137
          8.506	  0.089	  0.469	  0.379	 -0.280	 -0.144	  0.424	  0.172	  0.047	  0.132	 -0.049	 -0.276	  0.129
          8.508	  0.091	  0.482	  0.391	 -0.287	 -0.150	  0.436	  0.172	  0.051	  0.136	 -0.049	 -0.267	  0.140
          8.510	  0.079	  0.489	  0.411	 -0.284	 -0.166	  0.451	  0.143	  0.031	  0.127	 -0.045	 -0.260	  0.141
          8.512	  0.081	  0.491	  0.409	 -0.286	 -0.164	  0.451	  0.120	  0.029	  0.127	 -0.044	 -0.258	  0.143
          8.514	  0.082	  0.487	  0.406	 -0.285	 -0.162	  0.447	  0.112	  0.030	  0.130	 -0.037	 -0.254	  0.147
          8.516	  0.083	  0.491	  0.408	 -0.286	 -0.164	  0.451	  0.127	  0.034	  0.140	 -0.029	 -0.253	  0.150
          8.518	  0.084	  0.489	  0.406	 -0.286	 -0.161	  0.447	  0.139	  0.038	  0.143	 -0.029	 -0.261	  0.150
          8.520	  0.087	  0.490	  0.402	 -0.289	 -0.158	  0.447	  0.144	  0.040	  0.146	 -0.025	 -0.262	  0.151
          8.522	  0.090	  0.467	  0.377	 -0.279	 -0.143	  0.421	  0.127	  0.035	  0.136	 -0.041	 -0.272	  0.143
          8.524	  0.095	  0.469	  0.374	 -0.282	 -0.140	  0.422	  0.102	  0.017	  0.118	 -0.053	 -0.277	  0.142
          8.526	  0.114	  0.499	  0.385	 -0.307	 -0.135	  0.442	  0.089	  0.007	  0.114	 -0.051	 -0.264	  0.149
          8.528	  0.105	  0.516	  0.411	 -0.311	 -0.153	  0.465	  0.077	  0.003	  0.114	 -0.044	 -0.253	  0.163
          8.530	  0.098	  0.517	  0.419	 -0.308	 -0.161	  0.469	  0.079	 -0.004	  0.113	 -0.046	 -0.257	  0.163
          8.532	  0.113	  0.544	  0.432	 -0.328	 -0.160	  0.488	  0.066	 -0.014	  0.107	 -0.044	 -0.257	  0.168
          8.534	  0.101	  0.551	  0.451	 -0.326	 -0.175	  0.500	  0.062	 -0.021	  0.110	 -0.034	 -0.244	  0.180
          8.536	  0.113	  0.535	  0.422	 -0.324	 -0.155	  0.478	  0.050	 -0.026	  0.107	 -0.036	 -0.247	  0.179
          8.538	  0.130	  0.560	  0.431	 -0.344	 -0.151	  0.496	  0.040	 -0.030	  0.109	 -0.033	 -0.244	  0.188
          8.540	  0.118	  0.542	  0.423	 -0.330	 -0.153	  0.483	  0.031	 -0.049	  0.091	 -0.047	 -0.250	  0.189
          8.542	  0.115	  0.542	  0.426	 -0.328	 -0.156	  0.484	  0.032	 -0.058	  0.076	 -0.057	 -0.251	  0.188
          8.544	  0.126	  0.535	  0.410	 -0.331	 -0.142	  0.473	  0.026	 -0.060	  0.070	 -0.064	 -0.251	  0.181
          8.546	  0.126	  0.522	  0.398	 -0.324	 -0.136	  0.460	  0.024	 -0.051	  0.070	 -0.071	 -0.259	  0.171
          8.548	  0.150	  0.515	  0.365	 -0.333	 -0.107	  0.440	  0.027	 -0.043	  0.068	 -0.080	 -0.268	  0.163
          8.550	  0.154	  0.496	  0.343	 -0.326	 -0.094	  0.420	  0.015	 -0.046	  0.057	 -0.101	 -0.286	  0.149
          8.552	  0.166	  0.477	  0.312	 -0.322	 -0.073	  0.395	  0.023	 -0.037	  0.061	 -0.101	 -0.293	  0.145
          8.554	  0.147	  0.457	  0.309	 -0.303	 -0.081	  0.384	  0.036	 -0.026	  0.068	 -0.095	 -0.291	  0.145
          8.556	  0.162	  0.456	  0.294	 -0.309	 -0.067	  0.376	  0.052	 -0.015	  0.073	 -0.087	 -0.289	  0.150
          8.558	  0.163	  0.438	  0.276	 -0.300	 -0.056	  0.356	  0.060	 -0.007	  0.077	 -0.086	 -0.290	  0.145
          8.560	  0.161	  0.410	  0.249	 -0.285	 -0.044	  0.330	  0.060	  0.006	  0.083	 -0.083	 -0.288	  0.143
          8.562	  0.171	  0.428	  0.258	 -0.300	 -0.043	  0.343	  0.073	  0.011	  0.092	 -0.077	 -0.285	  0.151
          8.564	  0.134	  0.431	  0.297	 -0.282	 -0.082	  0.364	  0.090	  0.032	  0.112	 -0.070	 -0.283	  0.153
          8.566	  0.133	  0.453	  0.320	 -0.293	 -0.093	  0.387	  0.105	  0.022	  0.106	 -0.076	 -0.286	  0.151
          8.568	  0.111	  0.426	  0.315	 -0.268	 -0.102	  0.370	  0.107	  0.024	  0.098	 -0.087	 -0.300	  0.134
          8.570	  0.082	  0.406	  0.323	 -0.244	 -0.120	  0.365	  0.126	  0.018	  0.084	 -0.099	 -0.315	  0.116
          8.572	  0.078	  0.391	  0.313	 -0.235	 -0.117	  0.352	  0.118	  0.007	  0.073	 -0.111	 -0.320	  0.111
          8.574	  0.078	  0.376	  0.298	 -0.227	 -0.110	  0.338	  0.130	  0.004	  0.067	 -0.115	 -0.322	  0.103
          8.576	  0.077	  0.382	  0.305	 -0.230	 -0.114	  0.344	  0.136	  0.022	  0.081	 -0.100	 -0.312	  0.106
          8.578	  0.073	  0.364	  0.290	 -0.220	 -0.109	  0.327	  0.136	  0.029	  0.082	 -0.103	 -0.314	  0.100
          8.580	  0.081	  0.357	  0.277	 -0.220	 -0.098	  0.317	  0.147	  0.026	  0.077	 -0.111	 -0.320	  0.096
          8.582	  0.076	  0.353	  0.278	 -0.215	 -0.101	  0.316	  0.149	  0.026	  0.073	 -0.118	 -0.328	  0.096
          8.584	  0.058	  0.350	  0.292	 -0.204	 -0.117	  0.321	  0.146	  0.016	  0.064	 -0.130	 -0.343	  0.089
          8.586	  0.071	  0.354	  0.284	 -0.213	 -0.107	  0.320	  0.139	  0.009	  0.054	 -0.142	 -0.356	  0.084
          8.588	  0.067	  0.351	  0.283	 -0.209	 -0.109	  0.318	  0.139	  0.005	  0.042	 -0.155	 -0.373	  0.071
          8.590	  0.070	  0.348	  0.278	 -0.209	 -0.104	  0.314	  0.134	 -0.002	  0.036	 -0.161	 -0.382	  0.066
          8.592	  0.051	  0.329	  0.277	 -0.190	 -0.113	  0.303	  0.135	  0.001	  0.044	 -0.157	 -0.382	  0.060
          8.594	  0.050	  0.325	  0.276	 -0.188	 -0.113	  0.300	  0.149	  0.015	  0.054	 -0.144	 -0.374	  0.066
          8.596	  0.059	  0.323	  0.264	 -0.192	 -0.102	  0.294	  0.153	  0.020	  0.059	 -0.140	 -0.370	  0.071
          8.598	  0.057	  0.322	  0.265	 -0.190	 -0.104	  0.294	  0.156	  0.021	  0.059	 -0.141	 -0.370	  0.073
          8.600	  0.053	  0.314	  0.261	 -0.183	 -0.104	  0.287	  0.162	  0.028	  0.063	 -0.138	 -0.365	  0.074
          8.602	  0.050	  0.316	  0.266	 -0.183	 -0.107	  0.291	  0.175	  0.034	  0.067	 -0.136	 -0.360	  0.076
          8.604	  0.057	  0.330	  0.274	 -0.194	 -0.108	  0.302	  0.164	  0.036	  0.069	 -0.137	 -0.362	  0.074
          8.606	  0.056	  0.332	  0.276	 -0.194	 -0.110	  0.304	  0.168	  0.053	  0.077	 -0.138	 -0.365	  0.061
          8.608	  0.045	  0.322	  0.276	 -0.183	 -0.115	  0.299	  0.177	  0.079	  0.099	 -0.133	 -0.377	  0.046
          8.610	  0.056	  0.308	  0.253	 -0.182	 -0.098	  0.280	  0.203	  0.128	  0.133	 -0.122	 -0.390	  0.023
          8.612	  0.056	  0.280	  0.224	 -0.168	 -0.084	  0.252	  0.246	  0.214	  0.189	 -0.100	 -0.404	 -0.008
          8.614	  0.057	  0.231	  0.174	 -0.144	 -0.059	  0.203	  0.281	  0.291	  0.243	 -0.077	 -0.414	 -0.046
          8.616	  0.069	  0.175	  0.107	 -0.122	 -0.019	  0.142	  0.333	  0.404	  0.316	 -0.053	 -0.425	 -0.082
          8.618	  0.080	  0.130	  0.050	 -0.105	  0.015	  0.089	  0.382	  0.509	  0.389	 -0.021	 -0.436	 -0.116
          8.620	  0.101	  0.070	 -0.032	 -0.086	  0.066	  0.019	  0.427	  0.616	  0.466	  0.005	 -0.458	 -0.162
          8.622	  0.126	  0.050	 -0.075	 -0.087	  0.101	 -0.013	  0.441	  0.660	  0.506	  0.021	 -0.467	 -0.180
          8.624	  0.154	  0.063	 -0.091	 -0.109	  0.122	 -0.013	  0.420	  0.662	  0.530	  0.044	 -0.449	 -0.168
          8.626	  0.192	  0.114	 -0.077	 -0.153	  0.134	  0.019	  0.389	  0.645	  0.556	  0.084	 -0.396	 -0.127
          8.628	  0.252	  0.205	 -0.045	 -0.228	  0.148	  0.080	  0.310	  0.571	  0.548	  0.133	 -0.300	 -0.030
          8.630	  0.312	  0.265	 -0.048	 -0.289	  0.180	  0.108	  0.254	  0.570	  0.601	  0.202	 -0.213	  0.046
          8.632	  0.402	  0.361	 -0.041	 -0.382	  0.221	  0.161	  0.198	  0.599	  0.712	  0.320	 -0.100	  0.143
          8.634	  0.454	  0.452	 -0.002	 -0.453	  0.228	  0.225	  0.182	  0.702	  0.912	  0.507	  0.062	  0.261
          8.636	  0.544	  0.579	  0.034	 -0.562	  0.256	  0.307	  0.117	  0.767	  1.095	  0.692	  0.237	  0.406
          8.638	  0.609	  0.722	  0.113	 -0.666	  0.247	  0.418	  0.068	  0.787	  1.226	  0.842	  0.395	  0.546
          8.640	  0.675	  0.793	  0.118	 -0.734	  0.278	  0.457	 -0.015	  0.663	  1.175	  0.849	  0.457	  0.635
          8.642	  0.707	  0.712	  0.004	 -0.710	  0.351	  0.358	 -0.065	  0.560	  1.054	  0.738	  0.359	  0.557
          8.644	  0.681	  0.698	  0.017	 -0.690	  0.332	  0.357	 -0.137	  0.316	  0.818	  0.609	  0.303	  0.543
          8.646	  0.647	  0.757	  0.111	 -0.703	  0.268	  0.434	 -0.204	  0.061	  0.546	  0.469	  0.276	  0.567
          8.648	  0.609	  0.727	  0.117	 -0.668	  0.246	  0.422	 -0.217	 -0.053	  0.319	  0.284	  0.182	  0.533
          8.650	  0.529	  0.662	  0.134	 -0.597	  0.199	  0.398	 -0.218	 -0.231	  0.011	  0.032	  0.025	  0.453
          8.652	  0.399	  0.547	  0.148	 -0.473	  0.126	  0.348	 -0.160	 -0.431	 -0.357	 -0.270	 -0.189	  0.327
          8.654	  0.311	  0.458	  0.147	 -0.385	  0.082	  0.302	 -0.105	 -0.524	 -0.640	 -0.540	 -0.382	  0.228
          8.656	  0.238	  0.386	  0.148	 -0.312	  0.045	  0.268	 -0.059	 -0.539	 -0.779	 -0.693	 -0.526	  0.137
          8.658	  0.146	  0.389	  0.243	 -0.268	 -0.048	  0.316	  0.061	 -0.395	 -0.661	 -0.625	 -0.527	  0.099
          8.660	  0.096	  0.379	  0.283	 -0.237	 -0.093	  0.331	  0.087	 -0.345	 -0.619	 -0.591	 -0.512	  0.087
          8.662	  0.051	  0.345	  0.293	 -0.199	 -0.121	  0.319	  0.160	 -0.258	 -0.590	 -0.617	 -0.560	  0.049
          8.664	  0.009	  0.270	  0.261	 -0.139	 -0.127	  0.266	  0.247	 -0.193	 -0.590	 -0.675	 -0.658	 -0.032
          8.666	 -0.043	  0.171	  0.213	 -0.065	 -0.128	  0.193	  0.356	 -0.104	 -0.583	 -0.736	 -0.758	 -0.131
          8.668	 -0.061	  0.163	  0.225	 -0.051	 -0.142	  0.194	  0.410	 -0.022	 -0.520	 -0.717	 -0.769	 -0.162
          8.670	 -0.076	  0.138	  0.213	 -0.032	 -0.144	  0.176	  0.485	  0.066	 -0.436	 -0.671	 -0.772	 -0.194
          8.672	 -0.093	  0.126	  0.218	 -0.016	 -0.157	  0.172	  0.535	  0.068	 -0.417	 -0.649	 -0.768	 -0.210
          8.674	 -0.114	  0.095	  0.208	  0.009	 -0.161	  0.152	  0.542	  0.049	 -0.414	 -0.643	 -0.763	 -0.214
          8.676	 -0.090	  0.062	  0.152	  0.013	 -0.121	  0.107	  0.441	  0.042	 -0.397	 -0.623	 -0.739	 -0.204
          8.678	 -0.071	  0.045	  0.117	  0.013	 -0.094	  0.082	  0.429	  0.087	 -0.330	 -0.573	 -0.711	 -0.191
          8.680	 -0.041	  0.060	  0.102	 -0.010	 -0.071	  0.081	  0.390	  0.119	 -0.273	 -0.522	 -0.673	 -0.170
          8.682	 -0.032	  0.057	  0.088	 -0.013	 -0.060	  0.073	  0.378	  0.181	 -0.216	 -0.484	 -0.652	 -0.156
          8.684	 -0.017	  0.055	  0.072	 -0.019	 -0.044	  0.064	  0.388	  0.232	 -0.170	 -0.453	 -0.638	 -0.144
          8.686	 -0.015	  0.068	  0.084	 -0.026	 -0.050	  0.076	  0.387	  0.217	 -0.149	 -0.430	 -0.625	 -0.137
          8.688	 -0.007	  0.083	  0.090	 -0.037	 -0.050	  0.086	  0.384	  0.217	 -0.115	 -0.399	 -0.608	 -0.125
          8.690	  0.006	  0.120	  0.113	 -0.064	 -0.053	  0.117	  0.373	  0.221	 -0.054	 -0.345	 -0.571	 -0.104
          8.692	  0.021	  0.150	  0.130	 -0.085	 -0.054	  0.140	  0.369	  0.236	 -0.015	 -0.308	 -0.538	 -0.087
          8.694	  0.007	  0.168	  0.160	 -0.088	 -0.076	  0.164	  0.330	  0.161	 -0.003	 -0.271	 -0.501	 -0.056
          8.696	  0.018	  0.193	  0.175	 -0.105	 -0.079	  0.184	  0.292	  0.120	  0.009	 -0.242	 -0.470	 -0.031
          8.698	  0.017	  0.209	  0.193	 -0.114	 -0.088	  0.202	  0.276	  0.130	  0.034	 -0.217	 -0.458	 -0.019
          8.700	  0.037	  0.239	  0.203	 -0.139	 -0.082	  0.221	  0.268	  0.142	  0.066	 -0.185	 -0.434	  0.007
          8.702	  0.036	  0.260	  0.224	 -0.149	 -0.093	  0.242	  0.248	  0.136	  0.082	 -0.166	 -0.415	  0.018
          8.704	  0.048	  0.286	  0.238	 -0.168	 -0.095	  0.263	  0.247	  0.139	  0.095	 -0.160	 -0.409	  0.029
          8.706	  0.042	  0.296	  0.255	 -0.170	 -0.106	  0.277	  0.236	  0.131	  0.101	 -0.155	 -0.408	  0.032
          8.708	  0.042	  0.310	  0.269	 -0.176	 -0.113	  0.289	  0.230	  0.130	  0.110	 -0.144	 -0.401	  0.040
          8.710	  0.042	  0.318	  0.277	 -0.179	 -0.117	  0.297	  0.225	  0.120	  0.107	 -0.145	 -0.399	  0.041
