   Elapsed time	    ECG	    EMG	oot GSR	and GSR	     HR	   RESP
       2533.226	  0.049	 -0.012	  2.569	 18.786	 84.000	 11.590
       2533.290	  0.043	 -0.005	  2.568	 18.785	 84.000	 11.618
       2533.355	  0.034	 -0.009	  2.568	 18.781	 84.000	 11.628
       2533.419	  0.034	 -0.001	  2.568	 18.777	 84.000	 11.628
       2533.484	  0.018	 -0.005	  2.568	 18.771	 84.000	 11.598
       2533.548	  0.018	 -0.005	  2.568	 18.771	 84.000	 11.606
       2533.613	  0.034	 -0.000	  2.567	 18.774	 84.000	 11.642
       2533.677	  0.070	 -0.003	  2.566	 18.769	 82.000	 11.676
       2533.742	  0.073	 -0.003	  2.566	 18.766	 82.000	 11.712
       2533.806	  0.033	 -0.003	  2.566	 18.765	 82.000	 11.718
       2533.871	  0.027	 -0.016	  2.566	 18.761	 82.000	 11.762
       2533.935	  0.048	 -0.011	  2.563	 18.757	 82.000	 11.814
       2534.000	  0.044	 -0.002	  2.563	 18.755	 82.000	 11.848
       2534.065	  0.040	 -0.001	  2.563	 18.749	 82.000	 11.892
       2534.129	  0.046	 -0.004	  2.562	 18.741	 82.000	 11.926
       2534.194	 -0.319	 -0.006	  2.563	 18.740	 82.000	 11.966
       2534.258	  0.038	 -0.004	  2.562	 18.739	 87.000	 12.008
       2534.323	  0.091	 -0.007	  2.561	 18.736	 87.000	 12.046
       2534.387	  0.077	  0.000	  2.561	 18.732	 87.000	 12.052
       2534.452	  0.018	 -0.010	  2.561	 18.730	 87.000	 12.150
       2534.516	  0.060	 -0.008	  2.561	 18.729	 87.000	 12.196
       2534.581	  0.063	 -0.000	  2.561	 18.726	 87.000	 12.150
       2534.645	  0.054	 -0.003	  2.559	 18.722	 87.000	 12.196
       2534.710	  0.056	 -0.010	  2.559	 18.720	 87.000	 12.226
       2534.774	  0.046	 -0.001	  2.558	 18.717	 87.000	 12.218
       2534.839	 -0.232	  0.004	  2.557	 18.715	 87.000	 12.220
       2534.903	 -0.063	 -0.018	  2.558	 18.714	 91.000	 12.234
       2534.968	  0.102	 -0.001	  2.557	 18.710	 91.000	 12.228
       2535.032	  0.094	  0.001	  2.557	 18.709	 91.000	 12.194
       2535.097	  0.033	 -0.010	  2.557	 18.707	 91.000	 12.172
       2535.161	  0.053	 -0.011	  2.556	 18.705	 91.000	 12.162
       2535.226	  0.057	 -0.004	  2.556	 18.704	 91.000	 12.152
       2535.290	  0.049	 -0.008	  2.556	 18.702	 91.000	 12.128
       2535.355	  0.053	 -0.011	  2.556	 18.699	 91.000	 12.116
       2535.419	  0.040	 -0.002	  2.556	 18.699	 91.000	 12.096
       2535.484	  0.070	  0.002	  2.556	 18.695	 91.000	 12.058
       2535.548	 -0.414	 -0.001	  2.556	 18.693	 91.000	 12.004
       2535.613	  0.104	  0.003	  2.553	 18.690	 89.000	 11.944
       2535.677	  0.105	 -0.006	  2.553	 18.688	 89.000	 11.904
       2535.742	  0.076	 -0.000	  2.551	 18.688	 89.000	 11.844
       2535.806	  0.043	 -0.014	  2.552	 18.687	 89.000	 11.836
       2535.871	  0.053	 -0.009	  2.552	 18.687	 89.000	 11.854
       2535.935	  0.037	 -0.003	  2.551	 18.687	 89.000	 11.872
       2536.000	  0.039	 -0.004	  2.551	 18.687	 89.000	 11.840
       2536.065	 -0.385	  0.002	  2.551	 18.684	 89.000	 11.840
       2536.129	  0.075	 -0.006	  2.551	 18.684	 89.000	 11.830
       2536.194	  0.086	 -0.001	  2.551	 18.679	 89.000	 11.832
       2536.258	  0.086	 -0.001	  2.551	 18.679	 89.000	 11.826
       2536.323	  0.034	 -0.010	  2.548	 18.679	 89.000	 11.784
       2536.387	  0.046	 -0.007	  2.548	 18.678	 89.000	 11.776
       2536.452	  0.044	 -0.011	  2.548	 18.677	 89.000	 11.838
       2536.516	  0.029	 -0.007	  2.549	 18.678	 89.000	 11.792
       2536.581	  0.062	  0.004	  2.551	 18.679	 89.000	 11.748
       2536.645	 -0.383	 -0.002	  2.549	 18.680	 89.000	 11.744
       2536.710	  0.095	 -0.002	  2.549	 18.685	 86.000	 11.684
       2536.774	  0.095	 -0.002	  2.549	 18.685	 86.000	 11.642
       2536.839	  0.065	 -0.002	  2.548	 18.692	 86.000	 11.630
       2536.903	  0.048	 -0.004	  2.548	 18.694	 86.000	 11.616
       2536.968	  0.043	 -0.003	  2.546	 18.695	 86.000	 11.600
       2537.032	  0.030	 -0.008	  2.546	 18.697	 86.000	 11.598
       2537.097	  0.028	 -0.001	  2.546	 18.700	 86.000	 11.616
       2537.161	  0.024	 -0.004	  2.546	 18.700	 86.000	 11.660
       2537.226	  0.017	 -0.006	  2.546	 18.700	 86.000	 11.696
       2537.290	 -0.366	 -0.006	  2.546	 18.702	 86.000	 11.694
       2537.355	  0.042	 -0.000	  2.546	 18.710	 86.000	 11.738
       2537.419	  0.063	  0.002	  2.546	 18.711	 86.000	 11.756
       2537.484	  0.009	 -0.011	  2.546	 18.710	 86.000	 11.700
       2537.548	  0.030	 -0.018	  2.546	 18.707	 83.000	 11.664
       2537.613	  0.033	 -0.010	  2.546	 18.708	 83.000	 11.618
       2537.677	  0.029	 -0.008	  2.546	 18.707	 83.000	 11.576
       2537.742	  0.029	 -0.003	  2.546	 18.703	 83.000	 11.554
       2537.806	  0.020	 -0.008	  2.546	 18.699	 83.000	 11.572
       2537.871	  0.024	 -0.003	  2.546	 18.699	 83.000	 11.638
       2537.935	 -0.338	  0.005	  2.543	 18.697	 83.000	 11.716
       2538.000	  0.048	 -0.010	  2.546	 18.692	 83.000	 11.784
       2538.065	  0.062	  0.000	  2.544	 18.692	 83.000	 11.816
       2538.129	  0.036	  0.002	  2.546	 18.690	 83.000	 11.842
       2538.194	 -0.018	 -0.008	  2.544	 18.687	 83.000	 11.858
       2538.258	  0.026	 -0.011	  2.543	 18.685	 83.000	 11.872
       2538.323	  0.026	 -0.013	  2.543	 18.684	 83.000	 11.892
       2538.387	  0.015	 -0.009	  2.543	 18.680	 83.000	 11.932
       2538.452	  0.018	 -0.005	  2.544	 18.677	 83.000	 11.988
       2538.516	  0.005	 -0.005	  2.543	 18.675	 83.000	 12.054
       2538.581	  0.002	  0.008	  2.543	 18.673	 83.000	 12.098
       2538.645	 -0.347	 -0.007	  2.542	 18.668	 83.000	 12.116
       2538.710	  0.068	 -0.004	  2.543	 18.664	 83.000	 12.116
       2538.774	  0.065	 -0.003	  2.543	 18.662	 83.000	 12.124
       2538.839	  0.008	 -0.002	  2.542	 18.667	 83.000	 12.138
       2538.903	  0.007	 -0.011	  2.542	 18.673	148.000	 12.174
       2538.968	  0.028	 -0.012	  2.542	 18.673	148.000	 12.214
       2539.032	  0.024	 -0.012	  2.541	 18.671	148.000	 12.258
       2539.097	  0.018	 -0.010	  2.542	 18.670	148.000	 12.284
       2539.161	  0.019	 -0.001	  2.543	 18.664	148.000	 12.296
       2539.226	  0.014	 -0.003	  2.542	 18.658	148.000	 12.294
       2539.290	 -0.399	 -0.002	  2.542	 18.653	148.000	 12.250
       2539.355	  0.046	 -0.009	  2.541	 18.649	101.000	 12.260
       2539.419	  0.084	 -0.003	  2.541	 18.645	101.000	 12.246
       2539.484	  0.084	  0.000	  2.541	 18.641	101.000	 12.194
       2539.548	  0.027	 -0.005	  2.541	 18.642	101.000	 12.164
       2539.613	  0.035	 -0.009	  2.541	 18.639	101.000	 12.104
       2539.677	  0.036	 -0.008	  2.541	 18.629	101.000	 12.020
       2539.742	  0.027	 -0.013	  2.541	 18.629	101.000	 11.992
       2539.806	  0.020	  0.000	  2.541	 18.624	101.000	 12.016
       2539.871	  0.026	 -0.008	  2.541	 18.617	101.000	 12.046
       2539.935	 -0.392	 -0.006	  2.539	 18.609	101.000	 12.016
       2540.000	  0.068	 -0.005	  2.541	 18.607	101.000	 11.974
       2540.065	  0.076	 -0.001	  2.539	 18.607	101.000	 11.940
       2540.129	  0.062	 -0.003	  2.538	 18.605	101.000	 11.936
       2540.194	  0.011	 -0.003	  2.538	 18.601	101.000	 11.962
       2540.258	  0.052	 -0.002	  2.538	 18.597	 88.000	 11.976
       2540.323	  0.040	 -0.005	  2.537	 18.596	 88.000	 11.972
       2540.387	  0.040	 -0.003	  2.537	 18.596	 88.000	 11.964
       2540.452	  0.032	 -0.001	  2.537	 18.595	 88.000	 11.930
       2540.516	  0.030	 -0.003	  2.537	 18.591	 88.000	 11.874
       2540.581	  0.060	 -0.010	  2.536	 18.586	 88.000	 11.840
       2540.645	  0.060	 -0.010	  2.536	 18.586	 88.000	 11.848
       2540.710	  0.071	 -0.002	  2.536	 18.583	 88.000	 11.910
       2540.774	  0.000	 -0.003	  2.536	 18.586	 88.000	 11.976
       2540.839	  0.038	 -0.010	  2.534	 18.582	128.000	 12.018
       2540.903	  0.034	 -0.006	  2.533	 18.577	128.000	 11.796
       2540.968	  0.030	 -0.001	  2.533	 18.568	128.000	 11.712
       2541.032	  0.037	  0.000	  2.533	 18.563	128.000	 11.688
       2541.097	  0.043	 -0.004	  2.532	 18.559	128.000	 11.706
       2541.161	  0.059	 -0.013	  2.532	 18.557	128.000	 11.734
       2541.226	 -0.350	 -0.003	  2.531	 18.553	128.000	 11.762
       2541.290	  0.128	 -0.007	  2.532	 18.553	109.000	 11.788
       2541.355	  0.116	  0.007	  2.531	 18.551	109.000	 11.814
       2541.419	  0.061	 -0.006	  2.531	 18.546	109.000	 11.808
       2541.484	  0.079	 -0.011	  2.531	 18.542	109.000	 11.786
       2541.548	  0.075	 -0.003	  2.531	 18.540	109.000	 11.794
       2541.613	  0.063	 -0.004	  2.529	 18.538	109.000	 11.796
       2541.677	  0.050	  0.004	  2.531	 18.535	109.000	 11.810
       2541.742	  0.049	 -0.015	  2.529	 18.531	109.000	 11.806
       2541.806	  0.046	 -0.011	  2.528	 18.528	109.000	 11.776
       2541.871	 -0.176	  0.011	  2.528	 18.525	109.000	 11.748
       2541.935	 -0.150	 -0.008	  2.526	 18.525	 80.000	 11.698
       2542.000	  0.079	 -0.009	  2.526	 18.528	 80.000	 11.676
       2542.065	  0.088	 -0.002	  2.526	 18.526	 80.000	 11.674
       2542.129	  0.041	 -0.001	  2.526	 18.528	 80.000	 11.674
       2542.194	  0.032	 -0.009	  2.526	 18.528	 80.000	 11.696
       2542.258	  0.035	 -0.011	  2.526	 18.526	 80.000	 11.738
       2542.323	  0.021	 -0.010	  2.524	 18.524	 80.000	 11.760
       2542.387	  0.015	 -0.004	  2.523	 18.529	 80.000	 11.814
       2542.452	 -0.001	 -0.005	  2.523	 18.520	 80.000	 11.892
       2542.516	 -0.072	  0.002	  2.522	 18.514	 80.000	 11.938
       2542.581	 -0.303	 -0.011	  2.523	 18.510	 80.000	 11.958
       2542.645	  0.047	 -0.006	  2.522	 18.506	 80.000	 12.014
       2542.710	  0.040	  0.001	  2.521	 18.501	 80.000	 12.006
       2542.774	  0.000	 -0.014	  2.521	 18.498	 80.000	 11.996
       2542.839	  0.000	 -0.014	  2.521	 18.498	114.000	 12.024
       2542.903	  0.009	 -0.003	  2.521	 18.487	114.000	 12.030
       2542.968	 -0.013	 -0.006	  2.521	 18.484	114.000	 12.002
       2543.032	 -0.026	 -0.003	  2.519	 18.479	114.000	 11.996
       2543.097	 -0.024	 -0.002	  2.518	 18.476	114.000	 11.972
       2543.161	 -0.396	 -0.005	  2.519	 18.476	114.000	 11.936
       2543.226	  0.014	 -0.003	  2.521	 18.470	114.000	 11.948
       2543.290	  0.026	 -0.003	  2.519	 18.465	114.000	 12.010
       2543.355	  0.006	 -0.003	  2.518	 18.460	114.000	 12.092
       2543.419	 -0.039	 -0.004	  2.518	 18.458	 88.000	 12.150
       2543.484	 -0.005	  0.000	  2.518	 18.456	 88.000	 12.226
       2543.548	 -0.007	 -0.006	  2.518	 18.454	 88.000	 12.298
       2543.613	  0.000	 -0.008	  2.518	 18.450	 88.000	 12.352
       2543.677	 -0.013	 -0.001	  2.516	 18.449	 88.000	 12.402
       2543.742	 -0.032	  0.003	  2.516	 18.447	 88.000	 12.386
       2543.806	 -0.382	 -0.002	  2.516	 18.443	 88.000	 12.350
       2543.871	  0.040	 -0.013	  2.516	 18.442	 88.000	 12.360
       2543.935	  0.055	 -0.005	  2.516	 18.442	 88.000	 12.380
       2544.000	  0.026	 -0.001	  2.516	 18.441	 88.000	 12.372
       2544.065	  0.024	 -0.012	  2.516	 18.432	 88.000	 12.330
       2544.129	  0.056	 -0.014	  2.516	 18.424	 88.000	 12.284
       2544.194	  0.054	  0.004	  2.513	 18.419	 88.000	 12.226
       2544.258	  0.042	 -0.012	  2.513	 18.414	 88.000	 12.154
       2544.323	  0.026	 -0.004	  2.511	 18.412	 88.000	 12.094
       2544.387	  0.013	 -0.003	  2.511	 18.407	 88.000	 12.064
       2544.452	 -0.363	 -0.002	  2.511	 18.406	 88.000	 12.036
       2544.516	  0.033	 -0.012	  2.511	 18.406	 88.000	 12.018
       2544.581	  0.075	 -0.002	  2.511	 18.404	 88.000	 11.994
       2544.645	  0.078	 -0.001	  2.511	 18.402	 88.000	 11.886
       2544.710	  0.020	 -0.009	  2.511	 18.401	 88.000	 11.870
       2544.774	  0.027	 -0.012	  2.511	 18.401	 88.000	 11.822
       2544.839	  0.022	 -0.009	  2.511	 18.398	 88.000	 11.776
       2544.903	  0.019	 -0.007	  2.511	 18.398	 88.000	 11.732
       2544.968	  0.018	  0.000	  2.511	 18.400	 88.000	 11.698
       2545.032	  0.014	 -0.001	  2.511	 18.402	 88.000	 11.676
       2545.097	  0.015	 -0.006	  2.511	 18.399	130.000	 11.666
       2545.161	 -0.365	  0.001	  2.508	 18.401	130.000	 11.676
       2545.226	  0.049	 -0.002	  2.511	 18.398	130.000	 11.718
       2545.290	  0.064	 -0.003	  2.509	 18.397	130.000	 11.764
       2545.355	  0.056	 -0.002	  2.511	 18.398	130.000	 11.766
       2545.419	  0.009	 -0.006	  2.509	 18.396	130.000	 11.756
       2545.484	  0.031	 -0.006	  2.508	 18.396	 97.000	 11.760
       2545.548	  0.026	 -0.007	  2.508	 18.399	 97.000	 11.766
       2545.613	  0.027	 -0.010	  2.506	 18.398	 97.000	 11.760
       2545.677	  0.015	  0.001	  2.506	 18.401	 97.000	 11.762
       2545.742	  0.055	 -0.007	  2.506	 18.401	128.000	 11.718
       2545.806	 -0.367	 -0.003	  2.506	 18.398	128.000	 11.644
       2545.871	  0.085	 -0.010	  2.506	 18.398	128.000	 11.610
       2545.935	  0.091	  0.000	  2.506	 18.396	128.000	 11.600
       2546.000	  0.053	 -0.004	  2.506	 18.393	128.000	 11.600
       2546.065	  0.037	 -0.014	  2.503	 18.393	128.000	 11.618
       2546.129	  0.059	 -0.001	  2.503	 18.393	128.000	 11.632
       2546.194	  0.051	 -0.004	  2.503	 18.392	128.000	 11.676
       2546.258	  0.048	 -0.010	  2.503	 18.391	128.000	 11.688
       2546.323	  0.045	 -0.012	  2.503	 18.388	128.000	 11.686
       2546.387	  0.044	 -0.006	  2.503	 18.393	128.000	 11.710
       2546.452	 -0.327	  0.000	  2.502	 18.391	128.000	 11.744
       2546.516	  0.072	 -0.002	  2.503	 18.389	128.000	 11.738
       2546.581	  0.109	 -0.000	  2.503	 18.388	128.000	 11.748
       2546.645	  0.113	 -0.000	  2.502	 18.387	128.000	 11.756
       2546.710	  0.070	 -0.013	  2.502	 18.382	128.000	 11.748
       2546.774	  0.092	  0.000	  2.501	 18.381	128.000	 11.794
       2546.839	  0.101	 -0.004	  2.502	 18.378	128.000	 11.832
       2546.903	  0.111	 -0.010	  2.501	 18.374	128.000	 11.818
       2546.968	  0.120	 -0.000	  2.501	 18.371	128.000	 11.820
       2547.032	  0.114	 -0.004	  2.501	 18.368	128.000	 11.862
       2547.097	  0.136	  0.001	  2.501	 18.372	128.000	 11.858
       2547.161	 -0.295	 -0.004	  2.501	 18.368	128.000	 11.850
       2547.226	  0.147	 -0.004	  2.501	 18.364	 87.000	 11.894
       2547.290	  0.132	 -0.007	  2.499	 18.360	 87.000	 11.958
       2547.355	  0.092	  0.003	  2.497	 18.351	 87.000	 11.950
       2547.419	  0.063	 -0.008	  2.498	 18.352	 87.000	 11.942
       2547.484	  0.052	 -0.007	  2.498	 18.351	 87.000	 11.972
       2547.548	  0.037	 -0.006	  2.498	 18.347	 87.000	 12.002
       2547.613	  0.032	 -0.001	  2.497	 18.344	 87.000	 11.960
       2547.677	  0.023	 -0.005	  2.496	 18.344	 87.000	 11.938
       2547.742	 -0.314	  0.006	  2.496	 18.345	 87.000	 11.922
       2547.806	  0.011	 -0.007	  2.496	 18.341	 87.000	 11.876
       2547.871	  0.065	  0.001	  2.496	 18.335	 87.000	 11.888
       2547.935	  0.013	 -0.006	  2.496	 18.334	 87.000	 11.932
       2548.000	  0.038	 -0.017	  2.496	 18.331	 85.000	 11.908
       2548.065	  0.038	 -0.007	  2.496	 18.328	 85.000	 11.932
       2548.129	  0.027	 -0.001	  2.496	 18.325	 85.000	 12.002
       2548.194	  0.020	 -0.003	  2.496	 18.319	 85.000	 12.010
       2548.258	  0.023	 -0.013	  2.493	 18.312	 85.000	 12.048
       2548.323	  0.023	 -0.013	  2.493	 18.312	 85.000	 12.014
       2548.387	 -0.386	 -0.002	  2.492	 18.307	 85.000	 11.852
       2548.452	  0.068	 -0.003	  2.493	 18.304	 85.000	 11.726
       2548.516	  0.049	 -0.005	  2.491	 18.304	 85.000	 11.718
       2548.581	  0.007	 -0.007	  2.491	 18.305	 85.000	 11.898
       2548.645	  0.029	 -0.003	  2.491	 18.302	 85.000	 11.888
       2548.710	  0.021	 -0.007	  2.491	 18.299	 85.000	 11.578
       2548.774	  0.017	 -0.003	  2.491	 18.296	 85.000	 11.590
       2548.839	  0.018	 -0.002	  2.491	 18.296	 85.000	 11.572
       2548.903	  0.007	 -0.003	  2.491	 18.296	 85.000	 12.016
       2548.968	  0.034	 -0.002	  2.491	 18.296	 85.000	 11.998
       2549.032	 -0.400	 -0.010	  2.491	 18.295	 85.000	 11.774
       2549.097	  0.057	 -0.004	  2.491	 18.294	 85.000	 11.686
       2549.161	  0.062	 -0.004	  2.491	 18.290	 85.000	 11.622
       2549.226	  0.030	 -0.003	  2.488	 18.287	 85.000	 11.664
       2549.290	  0.006	 -0.014	  2.488	 18.290	 85.000	 11.816
       2549.355	  0.024	 -0.003	  2.488	 18.289	132.000	 11.918
       2549.419	  0.013	 -0.008	  2.488	 18.287	132.000	 11.660
       2549.484	  0.009	 -0.003	  2.487	 18.284	132.000	 11.566
       2549.548	  0.018	 -0.010	  2.487	 18.280	132.000	 11.440
       2549.613	  0.009	 -0.001	  2.486	 18.277	132.000	 11.676
       2549.677	  0.009	 -0.001	  2.486	 18.275	132.000	 11.642
       2549.742	 -0.337	 -0.007	  2.486	 18.274	132.000	 11.572
       2549.806	  0.081	 -0.013	  2.486	 18.272	132.000	 11.720
       2549.871	  0.081	 -0.001	  2.486	 18.270	132.000	 11.682
       2549.935	  0.039	 -0.001	  2.486	 18.274	132.000	 11.666
       2550.000	  0.038	 -0.010	  2.486	 18.275	132.000	 11.626
       2550.065	  0.054	 -0.011	  2.483	 18.276	132.000	 11.568
       2550.129	  0.048	 -0.001	  2.483	 18.275	132.000	 11.490
       2550.194	  0.045	  0.001	  2.483	 18.277	132.000	 11.644
       2550.258	  0.048	 -0.001	  2.483	 18.282	132.000	 11.752
       2550.323	  0.042	 -0.004	  2.483	 18.289	132.000	 11.638
       2550.387	 -0.097	  0.000	  2.483	 18.301	132.000	 11.666
       2550.452	 -0.161	 -0.012	  2.481	 18.308	132.000	 11.610
       2550.516	  0.117	 -0.002	  2.481	 18.315	132.000	 11.792
       2550.581	  0.122	 -0.002	  2.481	 18.322	132.000	 11.830
       2550.645	  0.090	 -0.001	  2.482	 18.327	132.000	 11.916
       2550.710	  0.100	 -0.009	  2.481	 18.342	132.000	  0.000
       2550.774	  0.118	 -0.004	  2.482	 18.351	132.000	  0.000
       2550.839	  0.118	 -0.006	  2.483	 18.357	132.000	 11.860
       2550.903	  0.126	 -0.006	  2.483	 18.362	132.000	 11.836
       2550.968	  0.122	 -0.001	  2.481	 18.366	132.000	 11.916
       2551.032	  0.150	 -0.000	  2.482	 18.369	132.000	 11.898
       2551.097	 -0.274	 -0.010	  2.481	 18.373	132.000	 11.954
       2551.161	  0.187	 -0.001	  2.481	 18.377	132.000	 11.864
       2551.226	  0.195	 -0.001	  2.481	 18.387	132.000	 12.006
       2551.290	  0.138	 -0.016	  2.481	 18.389	132.000	 12.068
       2551.355	  0.160	 -0.007	  2.481	 18.389	132.000	 12.158
       2551.419	  0.158	 -0.010	  2.481	 18.391	132.000	 12.146
       2551.484	  0.149	 -0.004	  2.481	 18.393	132.000	 12.206
       2551.548	  0.141	 -0.002	  2.481	 18.398	132.000	 12.242
       2551.613	  0.133	 -0.005	  2.481	 18.398	132.000	 12.294
       2551.677	  0.133	 -0.005	  2.481	 18.398	132.000	 12.364
       2551.742	 -0.249	 -0.000	  2.481	 18.398	132.000	 12.470
       2551.806	  0.179	 -0.004	  2.481	 18.398	132.000	 12.606
       2551.871	  0.168	 -0.004	  2.481	 18.398	132.000	 12.814
       2551.935	  0.117	 -0.004	  2.481	 18.401	132.000	 12.982
       2552.000	  0.141	 -0.006	  2.481	 18.399	132.000	 13.076
       2552.065	  0.137	 -0.005	  2.481	 18.398	132.000	 13.156
       2552.129	  0.122	 -0.007	  2.481	 18.398	132.000	 13.202
       2552.194	  0.103	  0.002	  2.481	 18.398	132.000	 13.210
       2552.258	  0.076	  0.001	  2.482	 18.396	132.000	 13.186
       2552.323	  0.063	 -0.002	  2.481	 18.396	132.000	 13.174
       2552.387	 -0.309	 -0.007	  2.481	 18.397	132.000	 13.186
       2552.452	  0.079	 -0.010	  2.481	 18.396	 84.000	 13.218
       2552.516	  0.083	  0.005	  2.481	 18.394	 84.000	 13.256
       2552.581	  0.059	 -0.005	  2.481	 18.393	 84.000	 13.310
       2552.645	 -0.003	 -0.007	  2.481	 18.397	 84.000	 13.370
       2552.710	  0.017	 -0.015	  2.481	 18.399	 84.000	 13.352
       2552.774	  0.010	 -0.006	  2.482	 18.403	 84.000	 13.318
       2552.839	  0.014	 -0.006	  2.481	 18.402	 84.000	 13.296
       2552.903	  0.039	 -0.010	  2.481	 18.393	 84.000	 13.274
       2552.968	  0.063	 -0.003	  2.482	 18.387	 84.000	 13.258
       2553.032	  0.056	 -0.004	  2.482	 18.380	 84.000	 13.260
       2553.097	 -0.011	 -0.001	  2.481	 18.374	 84.000	 13.280
       2553.161	 -0.226	 -0.013	  2.481	 18.365	 84.000	 13.354
       2553.226	  0.135	 -0.004	  2.481	 18.363	 84.000	 13.418
       2553.290	  0.126	 -0.002	  2.481	 18.359	 84.000	 13.464
       2553.355	  0.061	  0.001	  2.481	 18.357	 84.000	 13.502
       2553.419	  0.031	 -0.014	  2.481	 18.356	 80.000	 13.576
       2553.484	  0.029	 -0.005	  2.481	 18.352	 80.000	 13.650
       2553.548	  0.016	 -0.000	  2.482	 18.352	 80.000	 13.724
       2553.613	  0.008	 -0.005	  2.481	 18.352	 80.000	 13.804
       2553.677	  0.000	 -0.004	  2.481	 18.337	 80.000	 13.894
       2553.742	 -0.389	 -0.003	  2.481	 18.330	 80.000	 13.986
       2553.806	  0.047	 -0.005	  2.481	 18.326	 80.000	 14.072
       2553.871	  0.064	 -0.003	  2.481	 18.324	 80.000	 14.108
       2553.935	  0.057	 -0.005	  2.481	 18.324	 80.000	 14.078
